Year,IncidentLocation,Origin,Dead,Survived,Cause
2021,Central America,"Dominican Republic,Ecuador,Guatemala,Unknown",56,95,Vehicle accident / death linked to hazardous transport
2021,Europe,Türkiye,,3,Drowning
2021,Western Africa,Unknown,23,0,Violence
2021,South-eastern Asia,Myanmar,3,15,Vehicle accident / death linked to hazardous transport
2021,Caribbean,Cuba,2,21,Drowning
2021,Central America,Unknown,1,0,Drowning
2021,North America,Guatemala,1,0,Mixed or unknown
2021,Europe,Unknown,7,4,Vehicle accident / death linked to hazardous transport
2021,Mediterranean,"Bangladesh,Egypt,Guinea,Pakistan",1,78,Drowning
2021,Mediterranean,Morocco,1,0,Drowning
2021,Central America,Mexico,1,9,Vehicle accident / death linked to hazardous transport
2021,North America,Mexico,1,0,Vehicle accident / death linked to hazardous transport
2021,North America,Senegal,1,0,Drowning
2021,Mediterranean,Tunisia,3,10,Drowning
2021,Northern Africa,Unknown,,105,Drowning
2021,Northern Africa,Nigeria,1,47,Drowning
2021,Mediterranean,"Cameroon,Côte d'Ivoire,Ghana,Guinea,Mali,Nigeria,Senegal,Togo,Unknown",4,8,Drowning
2021,Mediterranean,Unknown,61,210,Drowning
2021,Mediterranean,"Côte d'Ivoire,Unknown",1,25,Drowning
2021,Western Asia,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Western Asia,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Western Asia,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Mediterranean,Unknown,3,0,Drowning
2021,Mediterranean,Unknown,1,0,Drowning
2021,Europe,Unknown,1,7,Vehicle accident / death linked to hazardous transport
2021,Central America,Unknown,1,0,Drowning
2021,North America,Mexico,1,0,Accidental death
2021,South America,India,9,11,Drowning
2021,Mediterranean,"Iraq,Unknown",4,13,Drowning
2021,Western Asia,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Europe,Unknown,1,0,Drowning
2021,Europe,Unknown,1,0,Drowning
2021,Southern Asia,Afghanistan,2,9,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,5,5,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Myanmar,1,1,Sickness / lack of access to adequate healthcare
2021,South-eastern Asia,Indonesia,21,13,Drowning
2021,Western Asia,Unknown,3,0,Drowning
2021,Northern Africa,Egypt,1,17,Vehicle accident / death linked to hazardous transport
2021,Northern Africa,Unknown,1,0,Drowning
2021,Mediterranean,Algeria,3,8,Drowning
2021,Northern Africa,Unknown,2,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Mediterranean,Unknown,11,88,Drowning
2021,Mediterranean,"Iraq,Unknown",19,63,Drowning
2021,Mediterranean,"Gambia,Guinea,Nigeria,Senegal",1,22,Drowning
2021,Mediterranean,"Mixed/Unknown,Unknown",21,4,Drowning
2021,Mediterranean,Algeria,2,5,Drowning
2021,Northern Africa,Unknown,1,0,Drowning
2021,Mediterranean,Unknown,1,1,Drowning
2021,Mediterranean,Yemen,,0,Drowning
2021,Mediterranean,Unknown,,0,Drowning
2021,Mediterranean,Morocco,1,0,Drowning
2021,Mediterranean,Morocco,1,0,Drowning
2021,Mediterranean,Unknown,,0,Drowning
2021,Mediterranean,Unknown,1,0,Drowning
2021,Mediterranean,Unknown,1,0,Mixed or unknown
2021,Mediterranean,Unknown,2,0,Drowning
2021,Mediterranean,Unknown,1,0,Drowning
2021,Mediterranean,Unknown,1,0,Drowning
2021,Mediterranean,Unknown,2,0,Drowning
2021,Mediterranean,Unknown,1,0,Drowning
2021,Northern Africa,Unknown,7,31,Drowning
2021,South-eastern Asia,Indonesia,10,35,Drowning
2021,Mediterranean,Unknown,1,0,Drowning
2021,North America,Mexico,1,2,Vehicle accident / death linked to hazardous transport
2021,Europe,Iraq,1,0,Mixed or unknown
2021,Europe,Nigeria,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Western Asia,Afghanistan,,0,Violence
2021,Western Asia,Pakistan,,0,Drowning
2021,Western Asia,Afghanistan,,3,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Northern Africa,Unknown,,0,Drowning
2021,Northern Africa,Unknown,,0,Drowning
2021,Northern Africa,Unknown,16,0,Drowning
2021,Northern Africa,Unknown,,0,Drowning
2021,Mediterranean,Unknown,3,6,Drowning
2021,South America,Venezuela (Bolivarian Republic of),1,0,Drowning
2021,Caribbean,Venezuela (Bolivarian Republic of),,0,Drowning
2021,South America,Peru,1,0,Sickness / lack of access to adequate healthcare
2021,Central America,Unknown,1,0,Vehicle accident / death linked to hazardous transport
2021,Central America,Unknown,1,0,Drowning
2021,Eastern Africa,Ethiopia,1,0,Mixed or unknown
2021,Eastern Africa,Yemen,1,0,Mixed or unknown
2021,Mediterranean,Syrian Arab Republic,2,27,Drowning
2021,Mediterranean,Somalia,2,24,Drowning
2021,Northern Africa,Guinea,2,0,Mixed or unknown
2021,Mediterranean,Unknown,2,0,Drowning
2021,North America,Ecuador,1,0,Accidental death
2021,North America,Ecuador,1,0,Vehicle accident / death linked to hazardous transport
2021,North America,Honduras,1,0,Drowning
2021,Central America,Guatemala,1,0,Violence
2021,Central America,Honduras,1,0,Vehicle accident / death linked to hazardous transport
2021,Central America,Honduras,1,0,Mixed or unknown
2021,Central America,Guatemala,1,0,Accidental death
2021,Central America,Honduras,1,0,Accidental death
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,Mixed or unknown
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Honduras,1,0,Sickness / lack of access to adequate healthcare
2021,Central America,Mexico,1,0,Mixed or unknown
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,2,0,Violence
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Guatemala,3,0,Violence
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Haiti,1,0,Sickness / lack of access to adequate healthcare
2021,Central America,El Salvador,1,0,Violence
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Nicaragua,1,0,Mixed or unknown
2021,Central America,Haiti,2,0,Sickness / lack of access to adequate healthcare
2021,Central America,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Central America,Haiti,1,0,Mixed or unknown
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Central America,Honduras,2,0,Vehicle accident / death linked to hazardous transport
2021,Central America,Honduras,1,0,Sickness / lack of access to adequate healthcare
2021,Central America,Unknown,1,0,Sickness / lack of access to adequate healthcare
2021,Central America,Unknown,1,0,Drowning
2021,Central America,Unknown,1,0,Drowning
2021,Europe,Sudan,1,0,Vehicle accident / death linked to hazardous transport
2021,North America,Nicaragua,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,North America,Unknown,1,0,Mixed or unknown
2021,North America,Unknown,1,0,Mixed or unknown
2021,North America,Unknown,1,0,Mixed or unknown
2021,North America,Unknown,1,0,Mixed or unknown
2021,North America,Unknown,1,0,Mixed or unknown
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Mixed or unknown
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Mixed or unknown
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Mixed or unknown
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Mixed or unknown
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Violence
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,Sickness / lack of access to adequate healthcare
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Accidental death
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,"Harsh environmental conditions / lack of adequate shelter, food, water"
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
2021,Southern Asia,Afghanistan,1,0,Vehicle accident / death linked to hazardous transport
